AcademicRecordKeywordID,AcademicRecordId,AcademicKeywordId
375540,97321,151555
375541,97321,151556
375542,97322,151557
375543,97322,151558
375544,97322,128916
375545,97322,136118
375546,97322,151559
375547,97322,129221
375548,97323,128916
375549,97323,136720
375550,97323,146093
375551,97323,130212
375552,97324,151560
375553,97324,133675
375554,97324,151561
375555,97324,151562
375556,97324,151563
375557,97324,151564
375558,97325,151565
375559,97325,151566
375560,97325,142374
375561,97325,151567
375562,97326,151536
375563,97326,138707
375564,97326,151568
375565,97326,137433
375566,97327,151569
375567,97327,151570
375568,97327,151571
375569,97327,151572
375570,97328,128999
375571,97328,136429
375572,97328,151573
375573,97328,148338
375574,97328,136033
375575,97329,151574
375576,97329,138778
375577,97329,151575
375578,97329,138777
375579,97330,151576
375580,97330,151577
375581,97330,137780
375582,97330,137769
375583,97331,151578
375584,97331,134317
375585,97331,131388
375586,97332,137410
375587,97332,151579
375588,97332,151580
375589,97332,151581
375590,97332,151582
375591,97333,151583
375592,97333,151536
375593,97333,151584
375594,97333,146753
375595,97334,128999
375596,97334,140397
375597,97334,129201
375598,97334,135001
375599,97335,130248
375600,97335,128916
375601,97335,129222
375602,97335,130278
375603,97336,129222
375604,97336,146736
375605,97336,151585
375606,97336,132238
375607,97336,151586
375608,97337,151587
375609,97337,138489
375610,97337,151588
375611,97337,133129
375612,97337,129025
375613,97338,143398
375614,97338,129905
375615,97338,151589
375616,97338,128969
375617,97339,151590
375618,97339,129558
375619,97339,130033
375620,97339,129623
375621,97339,151591
375622,97340,151592
375623,97340,131721
375624,97340,151593
375625,97340,151594
375626,97341,151595
375627,97341,151596
375628,97341,151597
375629,97341,151598
375630,97341,151599
375631,97342,136753
375632,97342,129055
375633,97342,151600
375634,97342,129623
375635,97344,151601
375636,97344,128889
375637,97344,129689
375638,97344,129568
375639,97345,151602
375640,97345,128959
375641,97345,151603
375642,97346,151604
375643,97346,142459
375644,97346,151605
375645,97346,133101
375646,97346,129652
375647,97347,130963
375648,97347,151606
375649,97347,129595
375650,97347,151607
375651,97348,151608
375652,97348,151609
375653,97348,134422
375654,97348,135260
375655,97349,129558
375656,97349,151610
375657,97349,132435
375658,97349,151611
375659,97350,128865
375660,97350,142458
375661,97350,129890
375662,97350,129770
375663,97350,148277
375664,97351,151612
375665,97351,151613
375666,97351,151614
375667,97352,151615
375668,97352,151616
375669,97352,129571
375670,97353,129045
375671,97353,151617
375672,97353,151618
375673,97353,151619
375674,97353,129047
375675,97354,151620
375676,97354,129558
375677,97354,151621
375678,97354,129623
375679,97354,151622
375680,97355,151623
375681,97355,133746
375682,97355,133718
375683,97355,135394
375684,97356,151624
375685,97356,151625
375686,97356,128987
375687,97356,129047
375688,97357,151626
375689,97357,128889
375690,97357,128902
375691,97357,151627
375692,97358,151628
375693,97358,128953
375694,97358,128952
375695,97358,140053
375696,97358,151629
375697,97359,130374
375698,97359,151630
375699,97359,151631
375700,97359,151632
375701,97360,129558
375702,97360,133720
375703,97360,151633
375704,97360,151634
375705,97360,129047
375706,97361,151635
375707,97361,151636
375708,97361,151637
375709,97361,151638
375710,97361,131721
375711,97361,130034
375712,97362,130963
375713,97362,134955
375714,97362,128983
375715,97362,133432
375716,97362,151639
375717,97362,133745
375718,97363,133878
375719,97363,129267
375720,97363,137707
375721,97363,151640
375722,97363,151641
375723,97363,129581
375724,97364,151642
375725,97364,130471
375726,97364,151643
375727,97364,129690
375728,97364,150067
375729,97365,151644
375730,97365,129558
375731,97365,151645
375732,97365,129623
375733,97366,129558
375734,97366,151646
375735,97366,151647
375736,97366,151648
375737,97366,151649
375738,97366,135240
375739,97366,151650
375740,97367,129576
375741,97367,151651
375742,97367,151652
375743,97367,151653
375744,97368,130963
375745,97368,151606
375746,97368,129561
375747,97368,134470
375748,97368,131721
375749,97368,129586
375750,97369,151651
375751,97369,151654
375752,97369,129574
375753,97369,132435
375754,97370,128929
375755,97370,151655
375756,97370,129267
375757,97370,151656
375758,97371,128865
375759,97371,128901
375760,97371,129585
375761,97371,128903
375762,97371,128885
375763,97371,129586
375764,97372,130963
375765,97372,141328
375766,97372,151657
375767,97372,129568
375768,97373,130963
375769,97373,141328
375770,97373,151657
375771,97373,129568
375772,97374,151658
375773,97374,137715
375774,97374,133745
375775,97374,129047
375776,97375,130394
375777,97375,151659
375778,97375,151660
375779,97375,151661
375780,97375,151662
375781,97376,151663
375782,97376,128991
375783,97376,151664
375784,97376,151665
375785,97376,151666
375786,97376,132212
375787,97376,139180
375788,97377,131826
375789,97377,129645
375790,97377,151667
375791,97377,148942
375792,97377,134423
375793,97377,129574
375794,97378,151668
375795,97378,130433
375796,97378,129573
375797,97378,151669
375798,97379,151670
375799,97379,151671
375800,97379,151672
375801,97379,151673
375802,97380,141381
375803,97380,151674
375804,97380,128986
375805,97381,129594
375806,97381,128901
375807,97381,129593
375808,97381,129595
375809,97381,128903
375810,97381,129568
375811,97381,129596
375812,97382,131704
375813,97382,129568
375814,97382,151115
375815,97382,134587
375816,97383,151675
375817,97383,132399
375818,97383,151676
375819,97383,151677
375820,97383,144988
375821,97383,151678
375822,97384,151606
375823,97384,131826
375824,97384,133301
375825,97384,151679
375826,97385,151680
375827,97385,151681
375828,97385,133746
375829,97385,151682
375830,97385,134402
375831,97386,151683
375832,97386,140016
375833,97386,151684
375834,97386,129608
375835,97386,151685
375836,97387,128931
375837,97387,129607
375838,97387,130991
375839,97387,129608
375840,97387,130374
375841,97387,129604
375842,97388,131704
375843,97388,129608
375844,97388,151686
375845,97388,151687
375846,97389,151688
375847,97389,151689
375848,97389,147227
375849,97390,134504
375850,97390,129646
375851,97390,151690
375852,97390,145759
375853,97390,134471
375854,97390,129598
375855,97390,151691
375856,97391,151692
375857,97391,151693
375858,97391,151694
375859,97391,129595
375860,97392,151695
375861,97392,131018
375862,97392,129262
375863,97392,130991
375864,97393,130963
375865,97393,151696
375866,97393,137635
375867,97394,151697
375868,97394,151698
375869,97394,151699
375870,97394,151700
375871,97395,151701
375872,97395,151702
375873,97395,151703
375874,97395,151704
375875,97396,151705
375876,97396,151706
375877,97396,151707
375878,97397,151708
375879,97397,130718
375880,97397,144648
375881,97397,151709
375882,97397,151710
375883,97398,151711
375884,97398,129664
375885,97398,151712
375886,97398,129662
375887,97398,151713
375888,97399,151714
375889,97399,151715
375890,97399,128948
375891,97399,130131
375892,97400,133771
375893,97400,129262
375894,97400,144449
375895,97400,134426
375896,97400,129047
375897,97401,151716
375898,97401,151717
375899,97401,129573
375900,97401,151718
375901,97401,151719
375902,97401,129168
375903,97402,143862
375904,97402,151694
375905,97402,151720
375906,97402,137602
375907,97403,151721
375908,97403,129573
375909,97403,151722
375910,97403,149311
375911,97404,151723
375912,97404,151724
375913,97404,151725
375914,97404,131695
375915,97404,151726
375916,97404,129568
375917,97405,132463
375918,97405,129309
375919,97405,151727
375920,97405,151728
375921,97406,151729
375922,97406,129383
375923,97406,151730
375924,97406,134497
375925,97407,129047
375926,97407,133992
375927,97407,151731
375928,97407,151732
375929,97407,129583
375930,97408,135486
375931,97408,151733
375932,97408,129429
375933,97408,146877
375934,97409,151734
375935,97409,151735
375936,97409,151736
375937,97410,151737
375938,97410,134479
375939,97410,129586
375940,97411,151738
375941,97411,151739
375942,97411,151740
375943,97411,131832
375944,97412,151686
375945,97412,151741
375946,97412,136897
375947,97412,129738
375948,97413,151741
375949,97413,151686
375950,97413,129608
375951,97413,136897
375952,97414,129047
375953,97414,130716
375954,97459,151742
375955,97459,151743
375956,97459,129119
375957,97459,151744
375958,97459,151745
375959,97459,151746
375960,97459,151747
375961,97459,151748
375962,97459,151749
375963,97459,129119
375964,97459,151750
375965,97459,151751
375966,97459,151752
375967,97459,151748
375968,97459,151149
375969,97462,151753
375970,97462,132052
375971,97462,151754
375972,97462,151742
375973,97462,151755
375974,97462,151756
375975,97462,151757
375976,97462,151758
375977,97462,129121
375978,97462,151759
375979,97462,151010
375980,97462,151750
375981,97462,130861
375982,97462,151760
375983,97462,151761
375984,97462,151753
375985,97462,128889
375986,97507,151762
375987,97507,129661
375988,97507,151763
375989,97508,151764
375990,97508,151765
375991,97508,151766
375992,97508,151767
375993,97508,151768
375994,97509,151769
375995,97509,151770
375996,97509,135411
375997,97509,151771
375998,97509,151772
375999,97510,129160
376000,97510,151773
376001,97510,137635
376002,97511,151774
376003,97511,151775
376004,97511,151776
376005,97511,151777
376006,97512,151778
376007,97512,142749
376008,97512,137528
376009,97513,151770
376010,97513,151771
376011,97513,134931
376012,97513,142472
376013,97514,129661
376014,97514,151779
376015,97514,151780
376016,97514,151781
376017,97515,135191
376018,97515,151782
376019,97515,151783
376020,97515,151784
376021,97517,151785
376022,97517,135411
376023,97517,131834
376024,97517,135293
376025,97517,151786
376026,97518,151787
376027,97518,151788
376028,97518,132879
376029,97519,151789
376030,97519,151790
376031,97519,151791
376032,97519,149420
376033,97520,151792
376034,97520,151793
376035,97520,151794
376036,97520,151795
376037,97521,151796
376038,97521,151797
376039,97521,151798
376040,97522,151799
376041,97522,151800
376042,97522,151801
376043,97523,128889
376044,97523,129055
376045,97523,132435
376046,97523,130155
376047,97524,151802
376048,97524,151803
376049,97524,151804
376050,97525,151805
376051,97525,151806
376052,97525,151807
376053,97525,134520
376054,97526,151808
376055,97526,151809
376056,97526,151810
376057,97526,151811
376058,97527,131824
376059,97527,140065
376060,97527,130325
376061,97528,151812
376062,97528,151813
376063,97528,130374
376064,97528,151814
376065,97529,128984
376066,97529,151815
376067,97529,151816
376068,97530,151817
376069,97530,129383
376070,97530,151818
376071,97530,137635
376072,97531,151819
376073,97531,151820
376074,97531,151821
376075,97532,151822
376076,97532,140208
376077,97532,151823
376078,97532,151824
376079,97533,151825
376080,97533,151826
376081,97533,151827
376082,97533,149420
376083,97533,151606
376084,97534,151828
376085,97534,151829
376086,97534,151830
376087,97535,151831
376088,97535,149420
376089,97535,151820
376090,97535,135478
376091,97535,149418
376092,97536,151832
376093,97536,151833
376094,97536,151834
376095,97536,135478
376096,97536,151828
376097,97537,131840
376098,97537,151835
376099,97537,151836
376100,97538,151837
376101,97538,140065
376102,97538,151838
376103,97538,151839
376104,97539,151840
376105,97539,151841
376106,97539,137528
376107,97539,151842
376108,97540,129661
376109,97540,151843
376110,97540,151844
376111,97540,151845
376112,97541,151846
376113,97541,130282
376114,97541,151847
376115,97541,135478
376116,97542,151848
376117,97542,151849
376118,97542,151850
376119,97543,151851
376120,97543,151852
376121,97543,151853
376122,97543,151854
376123,97543,151774
376124,97544,151828
376125,97544,151855
376126,97544,149420
376127,97544,151856
376128,97544,149418
376129,97545,151857
376130,97545,142749
376131,97545,151858
376132,97546,151859
376133,97546,129661
376134,97546,151860
376135,97547,132052
376136,97547,151861
376137,97547,151862
376138,97547,151863
376139,97548,151859
376140,97548,151864
376141,97548,149420
376142,97548,151865
376143,97548,151866
376144,97549,134411
376145,97549,151867
376146,97549,151868
376147,97549,128945
376148,97549,151869
376149,97550,151870
376150,97550,129608
376151,97550,135411
376152,97550,151871
376153,97551,151872
376154,97551,151873
376155,97551,151874
376156,97551,151875
376157,97552,151876
376158,97552,151877
376159,97552,141294
376160,97553,129233
376161,97553,129159
376162,97553,130335
376163,97554,151878
376164,97554,151879
376165,97554,129214
376166,97555,129653
376167,97555,129654
376168,97555,129047
376169,97556,151830
376170,97556,142506
376171,97556,131695
376172,97556,151880
376173,97556,129633
376174,97556,129608
376175,97557,151852
376176,97557,144646
376177,97557,151881
376178,97557,151882
376179,97557,151883
376180,97558,129607
376181,97558,129604
376182,97558,151884
376183,97558,132599
376184,97558,129262
376185,97559,151820
376186,97559,131721
376187,97559,151856
376188,97559,134411
376189,97559,135293
376190,97560,151842
376191,97560,151885
376192,97560,129160
376193,97560,151886
376194,97560,151606
376195,97561,151887
376196,97561,151820
376197,97561,151888
376198,97561,151889
376199,97561,151890
376200,97562,151891
376201,97562,131012
376202,97562,151879
376203,97562,151892
376204,97563,151893
376205,97563,151894
376206,97563,151895
376207,97564,129678
376208,97564,129377
376209,97564,135787
376210,97565,141335
376211,97565,151896
376212,97565,151897
376213,97565,151898
376214,97566,151899
376215,97566,151900
376216,97566,151901
376217,97567,151902
376218,97567,151903
376219,97567,151904
376220,97568,149472
376221,97568,151905
376222,97569,151906
376223,97569,137610
376224,97569,149458
376225,97569,151907
376226,97569,151908
376227,97570,137610
376228,97570,151909
376229,97570,149420
376230,97570,151910
376231,97571,151911
376232,97571,129132
376233,97571,129594
376234,97571,151912
376235,97572,151913
376236,97572,151914
376237,97572,149420
