AcademicRecordKeywordPlusID,AcademicRecordId,AcademicKeywordPlusId
685602,89111,126014
685603,89111,126104
685604,89111,126105
685605,89111,125133
685606,89111,126106
685607,89111,125368
685608,89111,126107
685609,89111,125229
685610,89111,125202
685611,89111,126108
685612,89112,126109
685613,89113,126110
685614,89113,126111
685615,89113,126112
685616,89113,125092
685617,89113,126113
685618,89113,126114
685619,89113,125758
685620,89113,125093
685621,89113,125110
685622,89113,126115
685623,89114,126116
685624,89114,126117
685625,89114,126118
685626,89114,125340
685627,89114,126119
685628,89115,126120
685629,89115,126091
685630,89115,126121
685631,89115,125454
685632,89115,126122
685633,89115,126123
685634,89115,126124
685635,89115,126125
685636,89115,126126
685637,89116,125536
685638,89116,126127
685639,89118,126128
685640,89118,126129
685641,89118,126130
685642,89118,126131
685643,89118,126132
685644,89118,126133
685645,89118,125756
685646,89119,126134
685647,89119,126097
685648,89119,126135
685649,89120,126136
685650,89120,125111
685651,89120,125174
685652,89120,125362
685653,89120,126137
685654,89121,126138
685655,89121,126139
685656,89121,126140
685657,89121,125202
685658,89122,126091
685659,89122,126141
685660,89122,125787
685661,89122,126142
685662,89122,126032
685663,89123,126143
685664,89124,126144
685665,89124,126087
685666,89124,126145
685667,89124,126146
685668,89124,126147
685669,89124,126148
685670,89124,126149
685671,89124,126099
685672,89124,125592
685673,89125,126150
685674,89125,126151
685675,89126,126132
685676,89126,125174
685677,89126,125756
685678,89127,126152
685679,89127,126098
685680,89129,126070
685681,89129,126153
685682,89129,125093
685683,89129,125340
685684,89129,126154
685685,89130,126141
685686,89130,125536
685687,89130,126155
685688,89131,126156
685689,89131,126146
685690,89131,126148
685691,89131,126157
685692,89131,126088
685693,89131,126158
685694,89131,125543
685695,89131,126159
685696,89132,126160
685697,89132,126161
685698,89132,125112
685699,89132,125340
685700,89132,125284
685701,89132,125356
685702,89132,126162
685703,89132,125283
685704,89133,125083
685705,89134,125536
685706,89134,125202
685707,89135,126163
685708,89135,126164
685709,89135,125356
685710,89135,126165
685711,89136,126166
685712,89137,126167
685713,89137,126148
685714,89137,126168
685715,89137,126169
685716,89138,126170
685717,89138,126171
685718,89138,126172
685719,89138,126152
685720,89138,126173
685721,89138,126174
685722,89139,126175
685723,89139,126090
685724,89139,126176
685725,89139,126177
685726,89139,126178
685727,89139,125923
685728,89139,125476
685729,89139,125522
685730,89140,126179
685731,89140,126180
685732,89140,125202
685733,89142,126181
685734,89142,125112
685735,89143,126147
685736,89143,125122
685737,89143,126182
685738,89143,126183
685739,89143,126184
685740,89143,125112
685741,89143,126185
685742,89143,126107
685743,89143,126114
685744,89144,126186
685745,89144,125197
685746,89145,126187
685747,89145,126102
685748,89145,125593
685749,89145,125363
685750,89145,126114
685751,89145,125863
685752,89145,125199
685753,89145,125108
685754,89145,125536
685755,89145,126188
685756,89146,125729
685757,89146,125262
685758,89147,126189
685759,89147,126093
685760,89147,125202
685761,89147,126190
685762,89147,125536
685763,89147,125368
685764,89147,125174
685765,89149,125745
685766,89149,126191
685767,89149,126192
685768,89149,125923
685769,89149,126193
685770,89149,125787
685771,89150,126194
685772,89150,125651
685773,89150,126195
685774,89150,125235
685775,89150,126196
685776,89150,125420
685777,89150,126197
685778,89150,126198
685779,89150,125542
685780,89150,125526
685781,89151,125087
685782,89153,126199
685783,89153,126200
685784,89155,125616
685785,89155,126201
685786,89155,125140
685787,89157,125094
685788,89157,126202
685789,89157,126203
685790,89157,125087
685791,89157,125083
685792,89157,126204
685793,89157,126205
685794,89157,125236
685795,89157,126206
685796,89157,126207
685797,89158,125824
685798,89158,126208
685799,89158,126209
685800,89158,125832
685801,89158,125407
685802,89158,125809
685803,89158,125161
685804,89158,126210
685805,89158,125890
685806,89158,125859
685807,89160,125368
685808,89162,125871
685809,89162,126211
685810,89162,126209
685811,89163,125543
685812,89163,125475
685813,89164,125358
685814,89164,125129
685815,89165,126212
685816,89165,125284
685817,89165,125865
685818,89166,126213
685819,89166,126214
685820,89166,126215
685821,89166,126216
685822,89166,125307
685823,89166,126217
685824,89166,125542
685825,89166,125616
685826,89166,125918
685827,89166,126218
685828,89168,126219
685829,89168,126220
685830,89169,125140
685831,89169,125542
685832,89169,126221
685833,89171,126222
685834,89171,126223
685835,89171,126224
685836,89171,125333
685837,89171,126225
685838,89171,125229
685839,89171,125332
685840,89171,126226
685841,89171,126204
685842,89171,126088
685843,89172,126227
685844,89172,125542
685845,89172,126228
685846,89172,125797
685847,89174,126229
685848,89174,126230
685849,89174,126231
685850,89175,126232
685851,89176,126233
685852,89176,126234
685853,89176,126235
685854,89176,125332
685855,89176,125284
685856,89176,125899
685857,89176,125095
685858,89177,125859
685859,89177,126236
685860,89177,125526
685861,89177,126237
685862,89177,126238
685863,89177,125197
685864,89178,126239
685865,89178,126240
685866,89178,126241
685867,89178,126242
685868,89178,126047
685869,89178,126243
685870,89178,125294
685871,89178,126244
685872,89178,126245
685873,89178,126246
685874,89180,126247
685875,89180,125229
685876,89180,125408
685877,89180,126248
685878,89180,125331
685879,89180,125988
685880,89180,126249
685881,89180,126250
685882,89181,125376
685883,89182,125237
685884,89182,126251
685885,89182,125420
685886,89182,126012
685887,89183,126252
685888,89184,126253
685889,89184,126254
685890,89184,126255
685891,89184,126256
685892,89184,125087
685893,89184,126257
685894,89184,125293
685895,89184,126258
685896,89184,125895
685897,89184,126259
685898,89185,126260
685899,89185,126261
685900,89185,125313
685901,89185,125095
685902,89185,125229
685903,89185,125140
685904,89185,126262
685905,89186,125542
685906,89186,125304
685907,89186,126263
685908,89186,126264
685909,89186,126265
685910,89188,126266
685911,89188,126267
685912,89188,126268
685913,89188,126269
685914,89188,126270
685915,89188,126271
685916,89188,126272
685917,89188,126273
685918,89188,125793
685919,89188,125339
685920,89190,126274
685921,89190,126275
685922,89192,126276
685923,89193,125093
685924,89193,126277
685925,89193,126278
685926,89196,126279
685927,89196,126280
685928,89196,125285
685929,89196,126281
685930,89196,126282
685931,89196,125420
685932,89196,126159
685933,89197,126283
685934,89197,126284
685935,89197,126285
685936,89197,126286
685937,89198,126287
685938,89198,126288
685939,89199,125482
685940,89201,126289
685941,89203,126290
685942,89203,125110
685943,89204,126291
685944,89204,125095
685945,89204,125172
685946,89204,125195
685947,89206,125133
685948,89206,126292
685949,89206,125193
685950,89206,125990
685951,89206,125194
685952,89206,125484
685953,89206,125112
685954,89207,126293
685955,89207,126294
685956,89207,125174
685957,89207,125230
685958,89207,125908
685959,89207,126295
685960,89207,125161
685961,89207,126066
685962,89207,125442
685963,89208,126296
685964,89208,125095
685965,89208,126297
685966,89211,126298
685967,89212,125172
685968,89214,126299
685969,89214,125140
685970,89217,125174
685971,89217,126300
685972,89217,125090
685973,89217,126301
685974,89217,125140
685975,89217,125130
685976,89218,126302
685977,89218,125161
685978,89218,126303
685979,89218,125765
685980,89221,126304
685981,89221,125135
685982,89221,126305
685983,89221,125174
685984,89221,125195
685985,89223,125467
685986,89223,125229
685987,89224,125764
685988,89224,125110
685989,89224,126306
685990,89226,125277
685991,89226,126307
685992,89226,125095
685993,89227,126308
685994,89227,125805
685995,89227,126047
685996,89230,125771
685997,89231,126017
685998,89232,125212
685999,89232,125474
686000,89233,126309
686001,89233,126310
686002,89233,126311
686003,89233,126312
686004,89233,126313
686005,89234,126314
686006,89234,126315
686007,89236,125193
686008,89238,125087
686009,89238,126316
686010,89240,126317
686011,89240,125193
686012,89240,125201
686013,89241,126318
686014,89241,125090
686015,89241,125229
686016,89241,125172
686017,89241,125174
686018,89242,125215
686019,89243,125090
686020,89246,125140
686021,89248,125174
686022,89249,126319
686023,89249,125201
686024,89249,125592
686025,89251,126320
686026,89252,125095
686027,89252,125112
686028,89253,125174
686029,89253,125313
686030,89253,125941
686031,89254,125175
686032,89254,125197
686033,89254,125093
686034,89255,126321
686035,89255,126322
686036,89255,126186
686037,89255,125369
686038,89257,125611
686039,89257,125087
686040,89257,126323
686041,89258,126047
686042,89260,126066
686043,89260,125174
686044,89260,125197
686045,89261,125135
686046,89262,125140
686047,89264,126324
686048,89264,125174
686049,89266,126325
686050,89266,126287
686051,89267,126326
686052,89268,126327
686053,89268,125957
686054,89268,126088
686055,89269,125087
686056,89269,126328
686057,89269,125957
686058,89269,125592
686059,89270,125193
686060,89271,126329
686061,89272,126330
686062,89273,126331
686063,89273,126332
686064,89273,126333
686065,89273,125439
686066,89273,125925
686067,89273,125368
686068,89273,125140
686069,89273,125803
686070,89273,125941
686071,89273,125522
686072,89275,126203
686073,89275,126334
686074,89275,125519
686075,89275,125395
686076,89275,126335
686077,89275,126336
686078,89275,125368
686079,89275,125140
686080,89280,125420
686081,89281,126337
686082,89281,126338
686083,89282,126339
686084,89283,125526
686085,89283,126340
686086,89284,126341
686087,89284,126342
686088,89284,126343
686089,89284,126344
686090,89284,126345
686091,89284,126346
686092,89284,126347
686093,89284,125229
686094,89284,125087
686095,89284,125404
686096,89286,126348
686097,89286,126349
686098,89286,126047
686099,89286,125095
686100,89289,126350
686101,89289,126351
686102,89289,126352
686103,89289,126353
686104,89289,126354
686105,89289,126355
686106,89289,126356
686107,89289,125706
686108,89290,125130
686109,89290,126357
686110,89290,125962
686111,89290,126336
686112,89290,126209
686113,89290,125093
686114,89290,126097
686115,89290,126358
686116,89290,126012
686117,89291,126359
686118,89291,125112
686119,89291,126360
686120,89293,126203
686121,89293,125087
686122,89293,126209
686123,89295,126361
686124,89297,125310
686125,89297,126362
686126,89299,126363
686127,89299,126296
686128,89299,125172
686129,89300,125174
686130,89300,125805
686131,89301,125623
686132,89301,125174
686133,89301,126364
686134,89301,125536
686135,89302,125272
686136,89303,126365
686137,89303,126366
686138,89303,126367
686139,89303,125090
686140,89303,125310
686141,89303,125111
686142,89304,126209
686143,89304,126047
686144,89304,125536
686145,89304,125112
686146,89305,125110
686147,89307,126296
686148,89307,125085
686149,89307,126368
686150,89310,125174
686151,89311,125107
686152,89311,126369
686153,89311,126370
686154,89311,126371
686155,89311,125771
686156,89311,125890
686157,89311,125111
686158,89311,126372
686159,89311,125112
686160,89311,125739
686161,89312,126373
686162,89312,126374
686163,89312,125111
686164,89313,126375
686165,89313,126376
686166,89313,126377
686167,89313,125161
686168,89314,126378
686169,89314,126379
686170,89314,126380
686171,89314,126381
686172,89314,125110
686173,89314,125112
686174,89316,126382
686175,89318,126383
686176,89318,125111
686177,89318,126384
686178,89318,126385
686179,89319,125087
686180,89320,126377
686181,89320,125111
686182,89321,126386
686183,89321,125989
686184,89321,125110
686185,89323,125098
686186,89324,125110
686187,89325,125310
686188,89325,125197
686189,89326,126366
686190,89326,126367
686191,89326,126387
686192,89326,125090
686193,89326,125310
686194,89326,126388
686195,89326,126389
686196,89326,125111
686197,89327,126390
686198,89327,125310
686199,89327,125111
686200,89327,125090
686201,89327,126391
686202,89327,125804
686203,89328,126392
686204,89328,126369
686205,89328,125376
686206,89328,126393
686207,89329,126383
686208,89329,125174
686209,89330,126375
686210,89330,126394
686211,89334,126395
686212,89334,126396
686213,89336,125804
686214,89336,126377
686215,89337,126397
686216,89337,126398
686217,89337,125230
686218,89337,125140
686219,89338,125111
686220,89339,126399
686221,89340,126400
686222,89340,126151
686223,89340,125110
686224,89340,126401
686225,89340,125472
686226,89341,125090
686227,89341,125161
686228,89342,126375
686229,89342,125111
686230,89342,125090
686231,89342,125093
686232,89342,126402
686233,89342,125538
686234,89342,125161
686235,89342,126403
686236,89342,125804
686237,89343,126404
686238,89343,126405
686239,89343,126406
686240,89343,125310
686241,89343,125110
686242,89343,126407
686243,89344,126408
686244,89344,125370
686245,89344,126409
686246,89344,125087
686247,89344,125890
686248,89345,125231
686249,89345,126410
686250,89345,125340
686251,89345,126411
686252,89345,125283
686253,89346,126412
686254,89346,126413
686255,89346,126414
686256,89346,126415
686257,89346,126060
686258,89346,125369
686259,89346,125093
686260,89346,126135
686261,89347,126416
686262,89347,126417
686263,89347,126375
686264,89347,126418
686265,89347,126419
686266,89347,126420
686267,89347,126421
686268,89347,126382
686269,89347,126422
686270,89347,126423
686271,89348,125310
686272,89348,125161
686273,89348,125340
686274,89350,126424
686275,89350,126425
686276,89350,125110
686277,89351,126043
686278,89351,125161
686279,89352,125729
686280,89352,125340
686281,89352,126426
686282,89353,126427
686283,89353,126428
686284,89354,126043
686285,89354,126097
686286,89355,126429
686287,89355,126430
686288,89355,125340
686289,89356,126343
686290,89356,126427
686291,89356,125130
686292,89356,126428
686293,89357,126431
686294,89357,126432
686295,89358,125310
686296,89358,125083
686297,89358,125989
686298,89358,126433
686299,89358,125286
686300,89359,126151
686301,89359,126434
686302,89359,125110
686303,89359,125472
686304,89360,126435
686305,89360,126066
686306,89361,125277
